num_connectors,power_kw,charger_type,time_of_day,day_of_week,traffic_factor,population_density,popularity,occupancy_rate,weather_rain,waiting_time_minutes
4,50,1,6,6,1.0462980932072818,0.12566217085233683,5,0.08186873802444372,0,1.0
1,22,0,22,0,1.1787123645204791,0.11263470791042218,1,0.55910496500196,0,3.0
2,50,1,4,5,1.5649742752318454,0.1776836012017887,3,0.8468419172063043,1,2.6757120775366676
2,150,1,1,2,1.8411122494463465,0.2769436518026128,2,0.7199716645103789,0,1.0
6,11,0,16,0,1.2657740914355897,0.3560436132254594,2,0.4855516043906978,0,3.5944299265599144
4,22,0,20,0,1.2838885347028266,0.26732070323193735,3,0.22948561599131478,1,3.0
2,150,1,9,3,1.331427091749354,0.25972999228216226,5,0.6003679147475589,0,1.0
12,22,0,3,4,1.1559482114548407,0.12373296305602054,5,0.9663049386611272,0,3.0
1,150,1,8,5,1.4409634755856557,0.037787843107742865,4,0.09537087313977421,0,1.0
2,11,0,20,3,1.4020113231832125,0.29966555481371493,2,0.03153613801999222,1,3.0
1,150,1,10,6,1.2385941117872041,0.3386234690179857,3,0.41956912928957857,1,1.0
4,11,0,11,4,1.070495023498596,0.06951407842934276,2,0.5912017733186846,0,3.0
8,11,0,11,5,0.7698259031557158,0.2677327773720492,4,0.35805713446937415,0,3.3020049198911012
2,150,1,17,3,1.3331033869035624,0.806677085781938,4,0.717723143963695,0,2.233868893768979
6,50,1,3,3,1.2032145788065258,0.05596256081182861,1,0.5228402988495474,0,1.0
2,22,0,8,5,0.9655580673364746,0.10201618347506818,2,0.3471337870522466,1,3.118582252328502
8,22,0,7,1,0.8675199337513431,0.2615241903861673,3,0.7941204748112968,0,3.0
6,50,1,18,2,1.3153582123458127,0.5004370298213778,1,0.09940048585426198,0,1.0
6,50,1,23,5,0.7496909195957586,0.09296528880153698,3,0.04006118677469439,0,1.0
1,350,1,12,3,1.224910296860951,0.2580776941742716,4,0.05682629083763291,0,1.0
8,350,1,1,1,1.3608876022922234,0.44463866992542406,5,0.8142309911094116,0,1.0
4,50,1,18,3,1.2874732216041558,0.6114724625851241,5,0.7981327633973186,0,2.3948330145504833
2,50,1,13,2,1.0523150564103898,0.28375033323845067,3,0.8307763183691622,1,1.7814950392006095
6,50,1,4,6,0.8376563788812714,0.5312218449620302,3,0.28371419435909406,1,1.4295818178391089
2,150,1,9,1,1.2967548099487973,0.41598534315323676,5,0.4915484309106304,1,1.0
6,11,0,23,5,1.450130772988355,0.31761522805180936,1,0.3197151544746749,1,3.3173954965880026
1,22,0,16,4,1.0068166613142397,0.08448676481846153,5,0.5873455543294347,0,3.407223913829662
4,11,0,19,6,1.2767270500732146,0.24295424734007767,4,0.8452736751014928,1,6.052909316347269
4,11,0,15,2,1.5453787796829521,0.5480157031913696,2,0.019917837615159528,0,3.0
1,11,0,16,0,1.2347117741104023,0.18089768472867165,3,0.5697647763845618,1,4.92594178444636
2,50,1,0,5,1.050779963780553,0.2844594073717119,1,0.20106464791191736,0,1.0
1,150,1,20,5,1.4102133850157894,0.5387427133562436,4,0.8700385078697876,0,3.028029088448493
2,50,1,21,5,0.9656097564605468,0.18071626627715495,2,0.9569939859534121,0,2.5497864891002227
2,22,0,14,1,0.8254519962367441,0.30908947239715734,1,0.8280807850924843,0,3.7547365751100914
4,11,0,16,0,1.3530802977864949,0.4019878873656185,3,0.03369757527510242,0,3.6374681939012454
2,50,1,10,6,1.0484594341291091,0.5510823895487539,1,0.3027525172616483,1,1.652974074668844
2,22,0,21,6,1.0708697464990788,0.07703178192010743,4,0.22974729490430856,1,3.0
4,50,1,4,1,0.993264841112232,0.35630327282758595,5,0.8262581357768872,0,1.1267433227411354
1,350,1,3,4,1.031795651111479,0.3363605724836166,3,0.01808353773124538,0,1.0
8,11,0,20,1,1.5007583568817164,0.5718661933599889,2,0.922752922246265,1,5.723327528178105
6,22,0,23,5,1.5656246914459166,0.06382775426638412,3,0.5874996200401215,0,3.0
4,50,1,8,3,1.5987446590361523,0.3317270952442707,4,0.7440764271723443,0,1.3675632794179804
4,350,1,15,0,1.422530155294378,0.2984252812301727,2,0.4556988911031181,1,1.0
6,150,1,11,0,1.2665678149433093,0.24218655083202645,4,0.7070582971679814,0,1.0
2,150,1,17,6,0.7919286020167216,0.15602769666727698,3,0.3344685402555103,1,1.0
1,22,0,21,6,1.1031188242749126,0.14898403430800616,1,0.6601790565432537,1,3.371599587426467
2,350,1,2,1,1.6891886221559218,0.29054591917073264,4,0.4307716625684077,1,1.0
6,11,0,14,3,1.0410946053118364,0.5080358401599586,5,0.9319227661964041,0,4.445294781729338
1,11,0,17,3,1.5285361186930686,0.3210581164904714,5,0.9304850125883549,0,5.641880441280506
4,150,1,11,1,1.1637589547576361,0.2518561245613787,3,0.5703084040896546,1,1.0
12,350,1,12,2,0.7,0.4733808375328795,2,0.7733488061953846,0,1.0
6,11,0,0,4,1.3101213909172407,0.3841401846798469,1,0.7423159716593415,0,3.0
4,11,0,3,1,1.4665636740445778,0.3423413710279976,2,0.7064103784703897,0,3.9179359422419076
1,11,0,7,5,1.1377510078398638,0.10588054793790394,4,0.9740769436835638,0,4.267728551168207
6,11,0,18,3,1.4582627511213533,0.25740535132795545,3,0.8777839590821428,0,5.546357846445957
4,22,0,20,4,0.7330431213957282,0.3496348649211019,1,0.7453323680924606,0,4.45728672913472
1,350,1,20,1,0.8036089340251575,0.3963340747939236,3,0.07903760244820934,0,1.0
1,150,1,4,4,1.2012160770214217,0.2985949834265857,3,0.3550483048461247,0,1.0
8,150,1,10,2,1.2692786819543829,0.2857991575702425,3,0.34333972950928493,1,1.0
4,150,1,23,3,1.4891447171480696,0.5109763441852081,2,0.5121730830702392,0,1.0
6,50,1,23,2,1.3097311166871402,0.27781837647241175,4,0.8568078385850063,1,1.6698967245102243
6,150,1,16,6,0.8515927276587392,0.12588596239839372,4,0.6719000799505128,1,1.0090173764101995
4,50,1,16,2,1.2032614055185964,0.14151877389530576,2,0.7715332878437676,0,2.054456349443313
4,22,0,1,3,1.300181861322037,0.24929261058885063,5,0.04169103645042993,0,3.0
2,50,1,23,6,0.7,0.21857261405758235,1,0.053553809376884476,0,1.0
2,50,1,0,5,1.139091632565496,0.030639451221898262,1,0.9284946342754712,1,1.960842249363202
2,150,1,3,2,1.0661043640154435,0.28560296151012954,2,0.20955634730515915,0,1.0
6,350,1,8,1,0.9863267315635637,0.23497681214703078,3,0.7945894732620741,0,1.0
4,50,1,1,1,1.274694262938168,0.08158801039980888,3,0.5482369173759657,1,1.0
6,150,1,2,4,0.862579618360519,0.29712693116390454,4,0.3496897830780291,0,1.0
2,11,0,5,1,1.2542198780009124,0.39737219859208406,2,0.7635418925289075,0,3.795910830210458
4,150,1,12,1,1.2898727823022236,0.19991287525540263,5,0.9648906847589507,0,1.0
4,22,0,14,6,1.4209408275652433,0.3284839179335019,5,0.2588388634034955,0,3.0
4,11,0,10,6,0.8691451843018487,0.20328405301809918,1,0.35226861349659777,0,3.0
4,22,0,9,4,0.773691445411363,0.5483912855620426,1,0.2932994301367694,0,3.0
2,50,1,2,0,1.2197259018347528,0.45189619171804357,3,0.6446307617101801,0,1.0690241546534662
4,11,0,19,3,1.0784321915330746,0.2202907921435189,3,0.7242690680049378,0,4.466038911480253
1,350,1,8,1,1.87566256562343,0.16403841267161143,2,0.47835450195625084,1,1.0
2,11,0,9,4,1.2646246190607329,0.37199268197114904,3,0.2145752635437992,0,3.0406887567686915
2,350,1,20,2,1.1645404279260454,0.3758342832030454,3,0.32127775522113144,0,1.0
4,150,1,22,2,1.106793011080896,0.15436013053206604,4,0.7473432237620136,1,1.0
8,22,0,23,6,0.8454845386401377,0.18096010247422303,2,0.8836568708353085,0,3.8194430982155207
4,22,0,22,5,1.2909703882386492,0.3392546623166336,1,0.5079759905040254,0,3.0
4,150,1,11,1,1.1302137434323005,0.20994687720287036,2,0.2486865944723472,0,1.0
4,50,1,7,3,1.130421579142641,0.25750296475344275,5,0.6656576565399533,1,1.4649478711161374
4,150,1,20,4,1.1736108313746638,0.33903486819582157,3,0.6394145134076133,0,1.0
1,22,0,20,6,1.2053031324793113,0.38803802207586024,1,0.9092484702710909,0,6.019947626145094
2,50,1,20,5,0.7151860885206195,0.2549678662783068,2,0.2849892535196984,1,1.4908159538252055
2,350,1,16,5,1.3592557515927328,0.5950799401171906,1,0.8173709956543612,0,1.394275893762488
2,22,0,21,4,0.9383889062960192,0.3882832110758319,3,0.6706454572513042,1,3.029805161204618
1,50,1,4,6,1.1154919506328431,0.229760961448358,1,0.8399673694934264,1,2.4697003029836986
1,22,0,23,6,1.4714762301663222,0.579812899288392,1,0.10293303416711319,0,3.0305023367733814
2,150,1,7,4,1.5948621480675285,0.4296518693537881,1,0.8272217915688481,1,1.502215833994753
12,150,1,17,4,0.724876390343402,0.10296279240472576,5,0.47705765212452633,0,1.0
2,22,0,10,4,1.157561206918662,0.5267427612786221,4,0.7745346794796034,0,3.3440268718763377
2,11,0,21,3,1.218228296291509,0.07815836411653758,2,0.24323927499208842,0,3.0
2,11,0,9,4,0.7731174934521382,0.4080676337538002,1,0.34766560927592516,1,3.0
4,50,1,14,6,1.350647841104541,0.11286003105920403,5,0.4147302594151111,0,1.0
2,50,1,5,3,1.179065669353543,0.10594029249640333,1,0.5502187161935984,1,1.293931137659323
2,350,1,18,3,1.198539898923749,0.4042149658506797,1,0.5104037193821784,0,1.0
4,50,1,16,3,0.9206117704145163,0.38573343683136513,4,0.2365327883796593,1,1.0
1,22,0,22,2,1.253221660845337,0.13469843348891403,5,0.9036538349415402,0,3.287275185663253
1,150,1,9,0,1.3595559890974844,0.040985869473725255,4,0.9444357218964398,0,1.0
2,50,1,4,5,1.1818244709314834,0.33506317239866235,5,0.23720363538330969,1,1.0
1,50,1,15,1,1.0215160247592365,0.20591550475602985,2,0.3909360699423583,0,1.0
1,11,0,11,2,1.0409826704884089,0.17336092864227182,2,0.8046598410856832,0,3.352680282814071
2,22,0,20,6,1.2050989267814913,0.18063075972168727,4,0.7826776182580487,0,5.403986660006443
6,350,1,23,0,1.1621993445951573,0.49680185845107233,2,0.9736663251022301,0,1.0
4,50,1,4,5,1.3762055297798488,0.2406420428353478,1,0.947351470789718,0,2.257830973182049
4,22,0,20,2,1.0299354281189586,0.11576833157240725,2,0.8750175988608532,1,4.651494662594794
2,50,1,0,5,0.8454048493147936,0.24119305859698165,2,0.5865903905052083,0,1.3311251094688756
8,350,1,1,3,1.2398465193301256,0.35844857541930464,2,0.33788894607320596,0,1.0
2,22,0,4,3,1.030617536750324,0.3299687654485501,1,0.5224810634439406,0,3.0
1,50,1,22,4,1.3459204872590917,0.23967891071976255,5,0.7711755875961638,0,1.3780152111139243
4,350,1,18,6,1.1518846576144002,0.2940351097923629,2,0.10435064911034608,0,1.0
1,11,0,14,3,1.3137033010912056,0.12437269625760367,2,0.7031368318671418,1,3.7773603813951624
2,150,1,0,2,0.896420738317303,0.0928310065827361,3,0.896054588927124,0,1.0
4,50,1,10,5,1.1858465658074553,0.15859769775918103,3,0.21045614085470354,0,1.0
6,150,1,17,1,0.9751841981540208,0.4200914351726677,5,0.8111901199832147,1,1.9045235908925924
2,22,0,2,6,0.8449065867309449,0.28114397802429103,2,0.8908300877154257,1,4.748737284751896
4,22,0,8,5,0.934723030482246,0.12055813032859379,2,0.06704625307441969,0,3.0
12,150,1,23,3,1.0138807270560353,0.22335723176610117,5,0.9579870114272004,0,1.0
1,22,0,3,5,1.461173631755963,0.174161219599425,5,0.5022111014353425,0,3.2234947530889237
2,50,1,23,0,1.007264900126835,0.1308800211024241,3,0.45788894592411367,0,1.0
2,11,0,12,5,0.8321149374304442,0.27112317125655633,1,0.602579167463282,0,4.245590737351205
2,11,0,8,2,1.1828693556241672,0.37848375967991793,5,0.21370161945067223,0,3.0
2,350,1,2,0,1.1572951651694185,0.12443557445695462,3,0.6636249020857914,0,1.0
8,50,1,15,6,1.0269867469974505,0.3749404689877317,4,0.8088589548869213,0,1.7045915819947257
4,350,1,21,4,1.1096941335384682,0.13693056501510634,1,0.3223461734036066,0,1.0
4,11,0,7,4,1.3940567714991425,0.2783361628228314,3,0.2555051948634741,0,3.0
2,50,1,6,5,1.3176764413497941,0.12384108028682835,5,0.9150385246516093,1,2.377174171627979
6,22,0,22,1,1.2960575517184327,0.4193567791884126,4,0.4675427562077158,1,3.2246162314667113
8,150,1,16,2,0.8540803038699423,0.4294772586009049,4,0.6288505168404569,0,1.0
6,150,1,15,1,1.8716370154288307,0.40775376976993954,5,0.8553347287963323,0,1.0
1,11,0,20,0,1.4128130525685554,0.2830524291909614,5,0.7169862265696423,0,4.955101539367331
4,350,1,21,1,1.2792571407977178,0.12103931664974828,4,0.32177129276079364,0,1.0
1,11,0,17,6,0.8589220564006974,0.39154524334018076,1,0.02046726549355704,1,3.9321148043261394
2,50,1,15,0,1.3869325281835267,0.663032112699633,4,0.46890170189266633,0,1.0137017941402378
1,350,1,14,6,1.024717872425168,0.0637976857748883,5,0.24846671130620013,0,1.0
4,150,1,1,1,1.1014322988410086,0.4892102747630742,1,0.4195560632610914,1,1.0
4,350,1,19,4,0.7298051809851791,0.30956174310193146,3,0.45838745046141327,0,1.0
1,22,0,3,2,0.8396292285148725,0.36871450748809637,2,0.8657273308280432,0,3.243549432607461
2,11,0,4,1,1.2596366247067836,0.19314572539631145,2,0.766768376924103,0,3.0737096130669763
2,11,0,6,5,1.4015586688176223,0.2260468866334778,2,0.19594244120822324,0,3.0
2,50,1,14,6,1.3212261049487588,0.2322060894622481,3,0.3159342191384188,1,1.0766006650760596
1,150,1,16,0,1.312704749185737,0.287203068521039,3,0.5836433272699171,1,1.371608435223912
2,11,0,9,6,1.1338083857600731,0.3559999248044357,4,0.5654594273225437,0,4.054634187794688
6,150,1,19,5,1.0483232461584469,0.09151201191663841,3,0.5456956205626632,0,1.0
1,22,0,8,2,1.2222237858913483,0.41610056093937753,3,0.9522679987183872,0,3.548041331965247
1,22,0,15,5,1.3553520807750683,0.16430740052243495,5,0.6926994264005384,1,4.443002986916119
2,150,1,23,4,1.1512155637333978,0.4692883728644827,3,0.09709868883606243,0,1.0
8,50,1,2,6,1.4525630049783511,0.44582767486985736,5,0.9404773560769691,0,2.201606042925068
4,150,1,21,4,1.096232684045998,0.20964723656676987,4,0.4632126735944563,1,1.0
4,11,0,8,3,0.9049302661759872,0.07260560744907431,2,0.5805741630910153,0,3.0
2,150,1,7,2,1.1474094394897496,0.5293213474140961,1,0.8194920877964869,0,1.0
4,11,0,22,1,1.176493069564892,0.44916496684279344,2,0.21328700032386605,1,3.1988055950450525
1,11,0,6,4,1.1294924831808975,0.28923149288441674,4,0.5119201857460859,1,3.8102325804841266
4,150,1,16,1,1.4701638902205652,0.47217957002151645,1,0.859389668947212,1,2.1425207647836304
8,150,1,4,6,1.3513254951810096,0.2516225163114223,2,0.736621894459253,1,1.3469661651239089
4,22,0,6,1,0.7922647528445725,0.22845223143084722,4,0.35054853734563507,0,3.0
6,22,0,12,6,1.5335917535495713,0.5080454738482931,4,0.5892082127537802,0,4.497554926175459
4,50,1,17,0,0.7,0.1322486777671371,5,0.008030248110333038,1,1.0
1,22,0,21,5,1.6877560932131241,0.3062393295253613,3,0.04729897315445253,0,3.0
8,150,1,13,1,1.078173621610781,0.5104433578925596,5,0.11344020714483927,1,1.0
1,150,1,17,6,1.102608065837125,0.14723017275311373,5,0.6944500280092983,0,2.101944367274808
4,11,0,2,3,1.13499594025659,0.0953643535857859,2,0.6200786024398803,0,3.0
1,50,1,16,2,1.246301358210045,0.30966814176859353,4,0.9161362518293654,0,3.696527238969342
1,150,1,18,2,1.1499341996832892,0.16713742785021296,3,0.7085592254577345,1,1.0556846818143188
2,22,0,6,0,1.116651202790683,0.23619911587685458,4,0.4206017209800239,0,3.0
2,50,1,20,3,1.4772295773390463,0.34924358446049036,1,0.8669408809649304,0,1.8420182436947354
2,11,0,3,5,1.2913990199377123,0.5068553281581792,2,0.0427475501760195,1,3.0
4,50,1,14,3,0.9102990364073096,0.09369435031703191,5,0.010116479268385548,0,1.0
1,11,0,23,6,1.335168478583931,0.1365879368861227,3,0.25029949593125556,1,4.120008332596853
1,150,1,7,2,1.2810267507958346,0.2769404703075491,3,0.12760788043821158,0,1.0
4,22,0,15,3,1.0136815686046952,0.04968000067308047,3,0.2702345550042261,1,3.0
2,22,0,0,5,1.3480346065905402,0.14423076169530152,1,0.3055977559793501,0,3.0
4,150,1,15,4,1.11060684969424,0.4793741377285703,5,0.4554430554291843,1,1.0
4,11,0,1,1,1.0945816319687247,0.21798765816396193,3,0.6106151702481785,0,3.0
6,22,0,1,6,1.0877717206417663,0.32351455354091285,4,0.3524988050950726,0,3.0912931608993994
4,22,0,7,1,0.7,0.16193608601480886,3,0.9672414494170692,0,3.0
2,22,0,11,2,1.0183251667663495,0.2753471478014464,3,0.5416772005039723,0,3.0
4,350,1,10,2,1.3282933105314,0.1154382115404782,3,0.876233076711272,0,1.0
2,150,1,5,5,1.1443971892740592,0.26681822622425866,1,0.8023319512049312,1,1.049313231487769
2,11,0,18,3,0.8287033925360625,0.38571731133047316,5,0.048084177453778354,0,3.0
6,150,1,17,5,1.3911578137980092,0.32139802518197413,4,0.47141453096373165,1,1.4559647048137476
2,50,1,4,0,1.075349960114151,0.22089367971576454,2,0.806475514324767,1,1.0
6,350,1,14,2,0.8446061273346192,0.3980339159019679,3,0.906627374076371,1,1.0
6,22,0,7,6,1.7015031154177538,0.3274006826246253,5,0.6328548207863313,0,3.649408315468187
6,50,1,5,6,0.8867068513780609,0.3433232152446602,1,0.9320339590151372,1,2.0357029168253438
8,50,1,11,2,1.3698728778214275,0.5082950531208186,4,0.6633119822815835,0,1.0
2,50,1,18,2,0.9576714747863488,0.5117879791602792,5,0.20846534815508366,0,1.0
2,50,1,11,5,1.1839567086434553,0.39786006904444615,3,0.5585040749355262,1,2.3906908029595932
4,22,0,11,6,0.9244547591579559,0.4067356421913361,5,0.7559931780094885,0,3.9757802976143495
2,150,1,8,5,0.8401739546815852,0.5035007012619189,1,0.6664250071872324,0,1.0
4,50,1,23,3,1.2805506361678523,0.1334749593463301,2,0.08336994266165254,0,1.0
4,350,1,9,4,1.2513226362836,0.12650361517990716,1,0.23701200529118693,1,1.0
4,22,0,21,2,1.436162361054766,0.3992244037079433,2,0.6878021787754449,1,4.021615959521731
2,150,1,16,4,1.141404517426034,0.20781046054279811,3,0.528314954512552,1,1.4818773458196
2,350,1,17,5,1.7050879485316228,0.21489626328526656,4,0.03085100556089082,0,1.0
2,150,1,15,3,1.2170866668592588,0.2166135946371567,1,0.7383539283995442,1,1.0
1,150,1,3,5,1.291693670309303,0.2613493382925239,4,0.07943094564650299,0,1.0
6,150,1,17,0,0.8103926887231928,0.5174046312519911,1,0.18482841622563295,1,1.0
2,22,0,2,6,0.9964789212193672,0.2126291972848825,4,0.9044768592218272,0,4.849956986335286
2,50,1,15,1,1.2799199251289943,0.31252256597697786,2,0.3150726873274182,0,1.0
1,11,0,13,1,1.128943059396604,0.28830764246198964,5,0.034287079154322275,0,3.0
4,50,1,23,5,1.1969207837586588,0.1731529215842534,5,0.01742778001939993,1,1.0
4,22,0,8,1,0.9458765610714516,0.27716621280897513,2,0.9355462719245174,0,3.76403077109949
2,150,1,5,1,1.1804867433679054,0.30508142689081497,2,0.3725206786216063,0,1.0
1,50,1,3,3,1.179636472897934,0.11591573359213488,3,0.6211757926519978,0,1.0
2,50,1,1,1,0.8548912450286902,0.45675988515911015,1,0.41392059861982533,1,1.0
2,22,0,22,3,1.3106374611701477,0.40306247757699576,4,0.21341573402891345,0,3.0
4,350,1,9,0,0.7249837632705076,0.34887463292105997,2,0.8776901076385261,0,1.0
4,11,0,10,2,1.1960595201494209,0.23852609807164746,4,0.9496598676188343,0,4.170070469726669
2,11,0,6,2,1.591398173456375,0.23092462363170213,1,0.9878442857031189,0,4.270181259120657
2,22,0,4,2,1.3201376344547704,0.34050026070663014,4,0.04137123117718233,0,3.0
12,350,1,3,6,1.318574811509276,0.19955677136854494,5,0.05036856496167652,1,1.0
2,350,1,5,3,0.9256433312628286,0.4530828501042321,3,0.857966207001554,1,1.0
4,150,1,1,3,1.592265513288215,0.19903063551897773,1,0.17615738039105155,1,1.0
1,150,1,1,3,1.4941795236505722,0.3972921014421522,1,0.561655719588536,0,1.0
2,22,0,15,0,0.9391024942761081,0.46255132999991677,3,0.57984174592309,1,3.111900538320112
1,350,1,22,4,1.0313091895462807,0.17944591289061634,1,0.6619473066406021,0,1.0
4,11,0,22,3,1.463664011231672,0.4125774844055572,3,0.03757999078240637,0,3.0
8,11,0,12,3,1.5990368445791894,0.23270934401827556,2,0.30862204422467365,0,3.0
2,11,0,20,2,0.8338284912274279,0.3372469540692379,2,0.514159493767193,0,4.24517332738044
1,50,1,6,5,0.8990723075688558,0.4019705266742891,4,0.1743933473155007,0,1.0
1,150,1,4,6,1.1140533108944575,0.13817330588395854,5,0.9440319735765088,0,1.03874848635273
2,22,0,16,1,0.7,0.2391964494314958,5,0.8288171404383655,0,3.730555175652729
2,350,1,12,1,1.1547612900523556,0.33361761847058313,1,0.13942518665731451,0,1.0
1,50,1,14,0,1.446435878507496,0.01799081372590181,1,0.6708701453379411,1,1.0
6,11,0,2,1,0.7903407459410625,0.30521387458635374,4,0.4101851504208749,0,3.0
2,50,1,22,4,1.1817767412437716,0.17191250140934447,5,0.31149486798184944,0,1.0
2,150,1,3,2,1.0045573237511716,0.3045748262736283,2,0.2909639232660336,0,1.0
8,150,1,14,0,1.5599864871884792,0.5268271020416881,2,0.6626678515906398,0,1.0
1,50,1,17,1,1.007552034466737,0.272932762872463,3,0.9035570567701177,1,3.123843653193177
8,50,1,2,1,1.5297482719371458,0.12094758040538692,2,0.8362820321283609,0,1.0
2,22,0,6,5,1.0006362322971931,0.3031335047507845,5,0.34896576845660154,1,3.094052627599508
6,50,1,7,2,1.3427939513335323,0.12672383134064272,3,0.7077418281172779,0,1.0
4,350,1,10,0,1.2129864045906746,0.28717905866747323,1,0.527386035810341,1,1.0
6,11,0,21,2,1.1154318333714246,0.2505500289047159,4,0.4403675697252014,0,3.0
12,150,1,8,0,0.952367857736506,0.45936042828407736,5,0.2967261786494191,1,1.0
2,50,1,19,6,1.2307738553294731,0.5333192836208284,2,0.08122604014368451,0,1.4139111036593675
8,22,0,11,6,1.039866184378772,0.28473679589386797,3,0.19242809871228195,0,3.0
2,350,1,4,1,0.9775584437979654,0.05974857050190779,2,0.5664061878446797,0,1.0
2,50,1,0,2,1.51818068534393,0.28056852258154497,1,0.7286562144564046,1,1.8183107535962308
2,22,0,13,2,1.2868825568733067,0.23467067176381506,2,0.03676931212425638,0,3.0
4,11,0,2,4,1.3109097379768007,0.3051890780894664,2,0.3791659526235519,1,3.028963557963546
2,22,0,14,6,1.0521003703469343,0.134037832051686,4,0.1658035568966505,0,3.0
4,150,1,9,5,1.1035054132291737,0.2612892631759941,2,0.6021210006774659,0,1.0
4,50,1,9,2,1.087855833162222,0.1588123298610133,4,0.8646562705978018,1,1.1923351492107093
6,350,1,23,0,1.2343097281252442,0.09983845540809148,3,0.9296971901431105,1,1.0
6,22,0,2,4,1.3104508629606264,0.43042069316808457,1,0.8852191246955088,0,3.5580942384213134
2,11,0,5,2,1.142437157422107,0.47372532733602457,4,0.8723605245975005,0,4.800933265901115
2,11,0,4,2,0.9518387514548396,0.09994509918301243,2,0.6009326889582505,0,3.0
2,50,1,23,4,1.340142614256637,0.2687425983047122,3,0.24297145771862994,1,1.0
2,350,1,18,1,1.158350967052084,0.09029129675053103,4,0.7469554663337671,1,1.2710628494323342
1,150,1,13,2,0.7897909053072547,0.6753550423127644,4,0.7245075272058074,0,1.027730283399173
2,22,0,16,3,0.7,0.37102241772752853,3,0.16665290167642333,0,3.0
2,150,1,11,5,1.2244742938651183,0.03782640440864452,1,0.1948288674308848,0,1.0
8,150,1,8,1,0.942631550280574,0.4872763322509103,3,0.10933710514400197,0,1.0
4,11,0,2,2,1.257765532349113,0.2222923613903775,1,0.4986855400390968,0,3.138372286328465
2,150,1,17,1,0.9560954227840164,0.6548210034656788,1,0.32156270607161863,0,1.0
4,22,0,3,0,1.1832964431237516,0.5295629909638245,2,0.9001220328995333,0,3.7808735430169276
1,11,0,13,1,1.0553996180094771,0.050430559555891416,4,0.03665072693050131,0,3.0
2,22,0,23,4,1.587980202568326,0.16483288151233896,3,0.3240828650312586,0,3.0
4,50,1,5,2,1.387578914454661,0.5041316819055089,1,0.8760211031530828,1,2.004060910829649
2,50,1,14,1,1.4868242250469574,0.2749129718783779,3,0.9989943667339596,0,2.4646635937333645
2,22,0,16,3,1.1560119422797663,0.2520629482907534,4,0.7230179968855919,0,4.542953002951285
12,11,0,23,0,1.3555902347787203,0.44990261208820964,3,0.900667652392087,1,3.9995781155162287
6,150,1,4,0,1.1729125194002854,0.13177683968486514,5,0.01612417873633043,0,1.0
4,350,1,5,6,1.5173978418584315,0.19659625197788677,3,0.7717474446993597,0,1.0
4,150,1,20,1,1.1318594836859315,0.1738780438789569,1,0.46162573650906635,0,1.0
4,22,0,4,4,0.8006276649098014,0.13505136370173748,2,0.6904330644351508,1,3.0631607152302704
2,22,0,18,0,0.7,0.2776790350682431,5,0.4299601542785221,1,3.354436150400087
2,22,0,13,6,1.5670777798911286,0.020268054995037563,2,0.5693095210962313,0,3.0
1,11,0,3,1,1.2696261185377147,0.27025774504078565,2,0.2599990058463403,0,3.0
2,50,1,4,1,1.2860642125104353,0.31402180733864377,4,0.5740953526538707,1,1.9829053941943453
4,50,1,10,0,1.5224119605728954,0.4127615731124762,2,0.2908166610120785,1,1.0
2,150,1,1,1,0.7370662640685111,0.269752463389968,2,0.28025060847157635,1,1.0
8,150,1,21,1,1.060349696192048,0.08661934622189207,3,0.3271148023296012,0,1.0
8,22,0,1,5,1.0909825425962416,0.2576058203270187,5,0.20076563775141976,0,3.0
4,22,0,19,3,1.3355688083017536,0.1895698772095179,5,0.22275160582299036,0,3.0
4,150,1,11,1,0.9768399437247792,0.38551625478059426,3,0.931524500862786,0,1.213562960352033
6,22,0,15,5,0.8496565641213024,0.43627550569860285,1,0.45445471136111515,0,3.0
1,22,0,16,5,0.8474128372507231,0.5503517027627275,5,0.614141396754362,0,4.939230517020311
6,22,0,3,1,1.437354519068005,0.3250834793662324,5,0.5717686021591945,1,3.0
1,22,0,13,4,0.9643669765492205,0.5498075723675883,5,0.26540632850661505,1,3.0
6,11,0,6,0,1.011995628919547,0.12074082035977048,4,0.00017851487062858773,1,3.0
2,150,1,14,5,1.308624537681976,0.24253950995126033,5,0.10432960563155114,0,1.0
6,150,1,15,5,0.975263647941275,0.08459216758250192,1,0.8307831362097129,0,1.0
8,22,0,7,6,0.7237628943110894,0.2456646521910711,5,0.10935386222080401,0,3.0
1,11,0,1,4,0.7545747065687751,0.3904200916648187,1,0.20676491754453108,0,3.0
2,150,1,18,2,1.1357981508211354,0.28575958532771617,5,0.9128245947834414,0,1.0
12,22,0,0,4,1.2743321075913052,0.4466959533401215,1,0.8078160523102336,0,3.0
2,22,0,22,6,1.0994386890373948,0.32851474552884224,3,0.05327444032739859,0,3.0
6,11,0,3,2,1.2576106759522672,0.24076436138971485,5,0.6434540304727263,0,3.3975248782255805
4,22,0,23,2,0.746790618498091,0.5072733353849512,1,0.5156825580113318,0,3.0
2,150,1,20,4,0.7636741147579729,0.2937973627893158,4,0.36490631171430443,0,1.0
2,150,1,21,3,1.7134839790735603,0.208261178701188,4,0.49759084881795135,0,1.0
2,22,0,10,4,1.45819606803417,0.11270250044077246,3,0.15105295939777497,1,3.0
6,22,0,9,5,1.3422429729746292,0.06172475639273191,2,0.9547754800394784,1,4.469141539820585
